18109,1,26,8005,5,5,5,555,01 - Champions
15443,1,7,3214,5,5,5,555,01 - Champions
13758,11,7,3191,5,5,5,555,01 - Champions
16923,11,19,7069,5,5,5,555,01 - Champions
14191,1,13,4685,5,5,5,555,01 - Champions
17924,11,7,2963,5,5,5,555,01 - Champions
12347,1,7,4310,5,5,5,555,01 - Champions
15159,1,30,18641,5,5,5,555,01 - Champions
13534,1,25,5870,5,5,5,555,01 - Champions
16393,1,13,3041,5,5,5,555,01 - Champions
18210,1,6,2621,5,5,5,555,01 - Champions
12471,1,30,19789,5,5,5,555,01 - Champions
15298,1,12,4800,5,5,5,555,01 - Champions
16779,1,22,10612,5,5,5,555,01 - Champions
17677,1,30,16345,5,5,5,555,01 - Champions
14397,2,19,2613,5,5,5,555,01 - Champions
15984,2,10,2781,5,5,5,555,01 - Champions
14868,2,8,2954,5,5,5,555,01 - Champions
18225,2,12,5505,5,5,5,555,01 - Champions
14572,2,7,2805,5,5,5,555,01 - Champions
16076,2,10,2235,5,5,5,555,01 - Champions
17861,2,8,2098,5,5,5,555,01 - Champions
13949,2,6,2427,5,5,5,555,01 - Champions
12417,2,9,3649,5,5,5,555,01 - Champions
13089,2,97,58762,5,5,5,555,01 - Champions
13685,2,7,3119,5,5,5,555,01 - Champions
17017,2,20,8694,5,5,5,555,01 - Champions
13078,2,26,12628,5,5,5,555,01 - Champions
18219,2,10,2070,5,5,5,555,01 - Champions
14769,2,8,10417,5,5,5,555,01 - Champions
18272,2,6,3079,5,5,5,555,01 - Champions
14503,2,6,3543,5,5,5,555,01 - Champions
12839,2,14,5591,5,5,5,555,01 - Champions
17511,2,31,91062,5,5,5,555,01 - Champions
17730,2,13,5298,5,5,5,555,01 - Champions
15750,2,8,2463,5,5,5,555,01 - Champions
16191,2,13,5181,5,5,5,555,01 - Champions
17739,11,7,2791,5,5,5,555,01 - Champions
14527,2,55,8507,5,5,5,555,01 - Champions
14907,2,7,3501,5,5,5,555,01 - Champions
13013,0,13,4811,5,5,5,555,01 - Champions
13668,2,21,6310,5,5,5,555,01 - Champions
15498,2,27,13316,5,5,5,555,01 - Champions
13225,2,7,6464,5,5,5,555,01 - Champions
15023,2,11,6720,5,5,5,555,01 - Champions
17757,0,30,5593,5,5,5,555,01 - Champions
14534,2,18,4397,5,5,5,555,01 - Champions
12748,0,209,33053,5,5,5,555,01 - Champions
17049,2,9,5655,5,5,5,555,01 - Champions
17238,2,17,3719,5,5,5,555,01 - Champions
16458,2,18,3483,5,5,5,555,01 - Champions
16143,2,6,2425,5,5,5,555,01 - Champions
18229,11,20,7277,5,5,5,555,01 - Champions
17091,2,9,3828,5,5,5,555,01 - Champions
16678,2,12,3110,5,5,5,555,01 - Champions
15194,2,15,7617,5,5,5,555,01 - Champions
12720,2,25,5782,5,5,5,555,01 - Champions
12583,2,15,7281,5,5,5,555,01 - Champions
14282,2,15,3701,5,5,5,555,01 - Champions
13798,0,57,37154,5,5,5,555,01 - Champions
12989,2,15,6924,5,5,5,555,01 - Champions
12362,2,10,5226,5,5,5,555,01 - Champions
13267,2,19,4521,5,5,5,555,01 - Champions
13021,3,9,2616,5,5,5,555,01 - Champions
12584,3,9,2338,5,5,5,555,01 - Champions
18041,11,21,4097,5,5,5,555,01 - Champions
17644,0,11,2896,5,5,5,555,01 - Champions
13755,3,9,2108,5,5,5,555,01 - Champions
15856,3,27,16144,5,5,5,555,01 - Champions
16013,3,47,37131,5,5,5,555,01 - Champions
16353,3,23,6676,5,5,5,555,01 - Champions
17857,3,23,26879,5,5,5,555,01 - Champions
15189,0,41,16225,5,5,5,555,01 - Champions
16133,3,33,14589,5,5,5,555,01 - Champions
13881,3,20,17160,5,5,5,555,01 - Champions
13994,3,6,2274,5,5,5,555,01 - Champions
14562,3,18,5007,5,5,5,555,01 - Champions
14696,3,7,2079,5,5,5,555,01 - Champions
18198,3,17,5426,5,5,5,555,01 - Champions
14096,3,17,65165,5,5,5,555,01 - Champions
17920,3,17,4120,5,5,5,555,01 - Champions
17651,11,10,3945,5,5,5,555,01 - Champions
17706,3,17,10504,5,5,5,555,01 - Champions
16592,3,16,4114,5,5,5,555,01 - Champions
16904,3,16,3654,5,5,5,555,01 - Champions
17404,3,15,31907,5,5,5,555,01 - Champions
13985,3,15,7060,5,5,5,555,01 - Champions
15514,11,11,4024,5,5,5,555,01 - Champions
15640,3,15,12416,5,5,5,555,01 - Champions
17346,3,15,2623,5,5,5,555,01 - Champions
17231,11,10,3125,5,5,5,555,01 - Champions
12683,3,15,8477,5,5,5,555,01 - Champions
13081,11,11,28337,5,5,5,555,01 - Champions
13230,3,14,2756,5,5,5,555,01 - Champions
16764,3,13,2791,5,5,5,555,01 - Champions
13709,3,13,6308,5,5,5,555,01 - Champions
14739,3,7,3902,5,5,5,555,01 - Champions
13001,3,13,9786,5,5,5,555,01 - Champions
14401,3,13,4051,5,5,5,555,01 - Champions
16684,3,28,66654,5,5,5,555,01 - Champions
15061,3,48,54534,5,5,5,555,01 - Champions
13694,3,50,65040,5,5,5,555,01 - Champions
14110,3,12,5683,5,5,5,555,01 - Champions
15854,3,12,2969,5,5,5,555,01 - Champions
15861,11,8,3147,5,5,5,555,01 - Champions
12682,3,31,12280,5,5,5,555,01 - Champions
17744,3,6,2322,5,5,5,555,01 - Champions
14825,3,12,2221,5,5,5,555,01 - Champions
12971,3,86,11190,5,5,5,555,01 - Champions
17068,11,21,4552,5,5,5,555,01 - Champions
15932,3,8,2496,5,5,5,555,01 - Champions
17811,3,39,7762,5,5,5,555,01 - Champions
12766,3,7,6990,5,5,5,555,01 - Champions
15555,11,16,4795,5,5,5,555,01 - Champions
14547,3,8,3975,5,5,5,555,01 - Champions
18044,3,10,2089,5,5,5,555,01 - Champions
13199,3,38,9817,5,5,5,555,01 - Champions
14735,3,32,6066,5,5,5,555,01 - Champions
14796,0,17,7975,5,5,5,555,01 - Champions
17949,0,45,58510,5,5,5,555,01 - Champions
13426,0,10,3641,5,5,5,555,01 - Champions
16873,4,6,7124,5,5,5,555,01 - Champions
16360,4,6,3450,5,5,5,555,01 - Champions
13319,4,26,10846,5,5,5,555,01 - Champions
12841,4,25,3992,5,5,5,555,01 - Champions
15358,4,22,8347,5,5,5,555,01 - Champions
16931,4,21,4555,5,5,5,555,01 - Champions
14194,4,21,11350,5,5,5,555,01 - Champions
14060,4,19,6140,5,5,5,555,01 - Champions
15290,4,18,7943,5,5,5,555,01 - Champions
16746,4,18,6680,5,5,5,555,01 - Champions
15867,4,15,3810,5,5,5,555,01 - Champions
13418,11,18,6127,5,5,5,555,01 - Champions
18223,4,14,6485,5,5,5,555,01 - Champions
17402,4,13,2634,5,5,5,555,01 - Champions
13004,11,18,5656,5,5,5,555,01 - Champions
17954,4,12,2314,5,5,5,555,01 - Champions
12490,4,10,5418,5,5,5,555,01 - Champions
15033,4,10,2557,5,5,5,555,01 - Champions
17364,0,11,4463,5,5,5,555,01 - Champions
13263,0,35,7437,5,5,5,555,01 - Champions
14456,4,9,3017,5,5,5,555,01 - Champions
13704,4,9,2308,5,5,5,555,01 - Champions
15628,4,9,2870,5,5,5,555,01 - Champions
17490,0,7,2092,5,5,5,555,01 - Champions
17581,0,25,11025,5,5,5,555,01 - Champions
16626,0,17,4413,5,5,5,555,01 - Champions
17173,4,8,3767,5,5,5,555,01 - Champions
13126,4,8,2100,5,5,5,555,01 - Champions
13435,4,7,3810,5,5,5,555,01 - Champions
16905,4,7,3038,5,5,5,555,01 - Champions
15572,4,7,2533,5,5,5,555,01 - Champions
14702,0,17,3252,5,5,5,555,01 - Champions
16326,5,14,3039,5,5,5,555,01 - Champions
17858,5,12,5141,5,5,5,555,01 - Champions
16033,5,20,8779,5,5,5,555,01 - Champions
18065,5,14,2393,5,5,5,555,01 - Champions
15570,6,12,4149,5,5,5,555,01 - Champions
15078,6,32,9743,5,5,5,555,01 - Champions
17611,6,15,3961,5,5,5,555,01 - Champions
18245,6,7,2567,5,5,5,555,01 - Champions
15271,6,15,2493,5,5,5,555,01 - Champions
13969,6,18,9024,5,5,5,555,01 - Champions
13458,6,14,9647,5,5,5,555,01 - Champions
15769,6,26,56253,5,5,5,555,01 - Champions
14031,6,19,17287,5,5,5,555,01 - Champions
17686,6,7,5739,5,5,5,555,01 - Champions
13953,6,7,3516,5,5,5,555,01 - Champions
16954,0,9,2085,5,5,5,555,01 - Champions
12704,6,8,2341,5,5,5,555,01 - Champions
14560,6,22,2238,5,5,5,555,01 - Champions
17567,6,8,4331,5,5,5,555,01 - Champions
18055,6,10,6761,5,5,5,555,01 - Champions
15547,6,14,4911,5,5,5,555,01 - Champions
14895,7,20,11139,5,5,5,555,01 - Champions
14688,7,21,5579,5,5,5,555,01 - Champions
16333,7,22,26627,5,5,5,555,01 - Champions
17386,7,6,2686,5,5,5,555,01 - Champions
14299,7,9,3966,5,5,5,555,01 - Champions
13183,7,9,3958,5,5,5,555,01 - Champions
12664,7,9,4882,5,5,5,555,01 - Champions
14292,7,9,4872,5,5,5,555,01 - Champions
14309,7,9,2353,5,5,5,555,01 - Champions
14766,7,6,2473,5,5,5,555,01 - Champions
14262,7,8,2618,5,5,5,555,01 - Champions
18144,7,12,2889,5,5,5,555,01 - Champions
15373,7,12,2416,5,5,5,555,01 - Champions
17450,7,46,194391,5,5,5,555,01 - Champions
14209,10,6,2073,5,5,5,555,01 - Champions
17183,7,6,3347,5,5,5,555,01 - Champions
12562,7,7,3782,5,5,5,555,01 - Champions
16242,7,7,3580,5,5,5,555,01 - Champions
12553,7,10,3692,5,5,5,555,01 - Champions
12856,7,6,2171,5,5,5,555,01 - Champions
14732,7,8,2702,5,5,5,555,01 - Champions
14092,7,14,4077,5,5,5,555,01 - Champions
18097,7,6,2662,5,5,5,555,01 - Champions
17426,7,6,5037,5,5,5,555,01 - Champions
17188,10,7,2474,5,5,5,555,01 - Champions
14367,7,16,9228,5,5,5,555,01 - Champions
14298,7,44,51527,5,5,5,555,01 - Champions
16011,7,16,3353,5,5,5,555,01 - Champions
14408,10,7,2599,5,5,5,555,01 - Champions
12684,7,7,2284,5,5,5,555,01 - Champions
15144,7,17,6580,5,5,5,555,01 - Champions
16966,7,7,2155,5,5,5,555,01 - Champions
18077,7,11,2584,5,5,5,555,01 - Champions
17001,0,11,3990,5,5,5,555,01 - Champions
17655,10,7,2639,5,5,5,555,01 - Champions
12727,10,7,3981,5,5,5,555,01 - Champions
17576,7,19,3565,5,5,5,555,01 - Champions
12627,10,7,4479,5,5,5,555,01 - Champions
15251,8,11,10485,5,5,5,555,01 - Champions
16839,8,34,16594,5,5,5,555,01 - Champions
13090,8,14,8911,5,5,5,555,01 - Champions
13137,10,8,3603,5,5,5,555,01 - Champions
15687,8,9,2993,5,5,5,555,01 - Champions
14701,10,9,2526,5,5,5,555,01 - Champions
18230,8,7,2810,5,5,5,555,01 - Champions
14713,8,11,2662,5,5,5,555,01 - Champions
16145,8,11,3799,5,5,5,555,01 - Champions
15993,8,7,2778,5,5,5,555,01 - Champions
15046,8,15,5090,5,5,5,555,01 - Champions
14659,8,9,2530,5,5,5,555,01 - Champions
14258,8,9,12670,5,5,5,555,01 - Champions
14961,10,9,7045,5,5,5,555,01 - Champions
12901,8,28,17655,5,5,5,555,01 - Champions
16265,8,9,5447,5,5,5,555,01 - Champions
12921,8,37,16587,5,5,5,555,01 - Champions
13269,0,15,5343,5,5,5,555,01 - Champions
15804,0,13,4206,5,5,5,555,01 - Champions
13854,8,25,8110,5,5,5,555,01 - Champions
16701,8,13,5398,5,5,5,555,01 - Champions
16712,8,11,3611,5,5,5,555,01 - Champions
12524,8,8,4486,5,5,5,555,01 - Champions
17937,8,7,4301,5,5,5,555,01 - Champions
13599,0,21,5150,5,5,5,555,01 - Champions
17381,8,29,20276,5,5,5,555,01 - Champions
12433,0,7,13376,5,5,5,555,01 - Champions
14243,8,10,2589,5,5,5,555,01 - Champions
16156,8,9,3092,5,5,5,555,01 - Champions
15544,8,9,3547,5,5,5,555,01 - Champions
16700,8,13,5077,5,5,5,555,01 - Champions
16549,9,10,4035,5,5,5,555,01 - Champions
17428,0,28,17257,5,5,5,555,01 - Champions
14755,9,11,5010,5,5,5,555,01 - Champions
14711,9,11,2840,5,5,5,555,01 - Champions
12957,9,8,4018,5,5,5,555,01 - Champions
13014,10,10,3466,5,5,5,555,01 - Champions
14388,9,8,3213,5,5,5,555,01 - Champions
13784,9,11,2463,5,5,5,555,01 - Champions
14156,9,55,117210,5,5,5,555,01 - Champions
13999,9,12,3902,5,5,5,555,01 - Champions
15218,10,11,5757,5,5,5,555,01 - Champions
14062,9,12,10465,5,5,5,555,01 - Champions
12598,9,8,3023,5,5,5,555,01 - Champions
13198,9,6,3401,5,5,5,555,01 - Champions
16818,10,11,3350,5,5,5,555,01 - Champions
16241,9,13,2590,5,5,5,555,01 - Champions
15903,9,7,5127,5,5,5,555,01 - Champions
15089,9,6,2421,5,5,5,555,01 - Champions
15152,9,13,4746,5,5,5,555,01 - Champions
17682,9,6,2474,5,5,5,555,01 - Champions
14866,10,12,14390,5,5,5,555,01 - Champions
15039,9,47,19767,5,5,5,555,01 - Champions
15311,0,91,60633,5,5,5,555,01 - Champions
13266,10,12,3834,5,5,5,555,01 - Champions
16426,1,10,1864,5,5,4,554,01 - Champions
16775,9,11,1692,5,5,4,554,01 - Champions
18283,3,16,2046,5,5,4,554,01 - Champions
13924,1,6,1839,5,5,4,554,01 - Champions
12963,7,8,1857,5,5,4,554,01 - Champions
12826,2,7,1475,5,5,4,554,01 - Champions
12423,0,8,1859,5,5,4,554,01 - Champions
13743,2,7,1342,5,5,4,554,01 - Champions
15024,9,10,1636,5,5,4,554,01 - Champions
13104,2,6,1098,5,5,4,554,01 - Champions
17086,6,6,2050,5,5,4,554,01 - Champions
17629,5,8,1814,5,5,4,554,01 - Champions
16016,2,8,1466,5,5,4,554,01 - Champions
17293,7,9,1854,5,5,4,554,01 - Champions
13509,8,7,980,5,5,4,554,01 - Champions
15910,0,8,1229,5,5,4,554,01 - Champions
13305,3,10,2001,5,5,4,554,01 - Champions
14071,3,8,1438,5,5,4,554,01 - Champions
16949,3,6,1286,5,5,4,554,01 - Champions
14730,0,8,1898,5,5,4,554,01 - Champions
17451,0,7,1721,5,5,4,554,01 - Champions
18180,4,6,1844,5,5,4,554,01 - Champions
16979,3,6,1852,5,5,4,554,01 - Champions
12464,9,8,1212,5,5,4,554,01 - Champions
16983,12,7,1906,5,5,4,554,01 - Champions
13890,0,10,1884,5,5,4,554,01 - Champions
16813,7,10,1652,5,5,4,554,01 - Champions
16359,6,9,1751,5,5,4,554,01 - Champions
15021,8,9,1872,5,5,4,554,01 - Champions
16910,3,8,1509,5,5,4,554,01 - Champions
17870,1,12,1866,5,5,4,554,01 - Champions
15987,11,7,1433,5,5,4,554,01 - Champions
14723,9,6,1122,5,5,4,554,01 - Champions
15214,1,8,1661,5,5,4,554,01 - Champions
16929,3,7,1295,5,5,4,554,01 - Champions
17676,3,6,1371,5,5,4,554,01 - Champions
16474,6,7,1811,5,5,4,554,01 - Champions
14083,3,9,1003,5,5,4,554,01 - Champions
14741,11,6,1400,5,5,4,554,01 - Champions
14704,10,9,1494,5,5,4,554,01 - Champions
12528,8,6,1933,5,5,4,554,01 - Champions
17097,1,8,954,5,5,4,554,01 - Champions
14215,11,6,1790,5,5,4,554,01 - Champions
18179,8,6,1793,5,5,4,554,01 - Champions
14901,10,9,1421,5,5,4,554,01 - Champions
14878,12,9,1476,5,5,4,554,01 - Champions
14794,2,7,1320,5,5,4,554,01 - Champions
15351,11,7,1935,5,5,4,554,01 - Champions
13232,12,7,1328,5,5,4,554,01 - Champions
13590,10,6,1982,5,5,4,554,01 - Champions
16942,12,9,1905,5,5,4,554,01 - Champions
15611,9,13,1591,5,5,4,554,01 - Champions
12828,2,6,1019,5,5,4,554,01 - Champions
12877,3,12,1536,5,5,4,554,01 - Champions
17412,2,7,1258,5,5,4,554,01 - Champions
14217,1,17,2005,5,5,4,554,01 - Champions
14419,10,6,1052,5,5,4,554,01 - Champions
16794,0,10,1197,5,5,4,554,01 - Champions
12919,7,6,1335,5,5,4,554,01 - Champions
15602,7,9,1298,5,5,4,554,01 - Champions
13610,11,7,1082,5,5,4,554,01 - Champions
16115,9,8,1661,5,5,4,554,01 - Champions
17705,2,9,1824,5,5,4,554,01 - Champions
16899,7,6,1271,5,5,4,554,01 - Champions
17750,4,9,1710,5,5,4,554,01 - Champions
15453,1,7,1372,5,5,4,554,01 - Champions
17090,3,7,1975,5,5,4,554,01 - Champions
16744,10,7,1292,5,5,4,554,01 - Champions
17288,8,7,1418,5,5,4,554,01 - Champions
17673,1,6,1595,5,5,4,554,01 - Champions
14653,0,7,1927,5,5,4,554,01 - Champions
17218,3,10,1952,5,5,4,554,01 - Champions
14178,8,7,1600,5,5,4,554,01 - Champions
16790,3,6,1546,5,5,4,554,01 - Champions
13012,8,8,1647,5,5,4,554,01 - Champions
16989,6,6,1133,5,5,4,554,01 - Champions
16817,2,9,1605,5,5,4,554,01 - Champions
13630,4,7,2032,5,5,4,554,01 - Champions
18122,7,6,1793,5,5,4,554,01 - Champions
16987,2,7,1617,5,5,4,554,01 - Champions
16103,6,6,1430,5,5,4,554,01 - Champions
13782,12,6,909,5,5,3,553,02 - Loyal Customers
16600,3,6,814,5,5,3,553,02 - Loyal Customers
17114,5,8,801,5,5,3,553,02 - Loyal Customers
16877,11,6,847,5,5,3,553,02 - Loyal Customers
16915,8,6,622,5,5,3,553,02 - Loyal Customers
13991,11,6,853,5,5,3,553,02 - Loyal Customers
14289,8,6,911,5,5,3,553,02 - Loyal Customers
16500,4,6,401,5,5,2,552,02 - Loyal Customers
17988,11,7,201,5,5,1,551,02 - Loyal Customers
17602,1,6,5054,5,4,5,545,01 - Champions
14493,6,5,2383,5,4,5,545,01 - Champions
12615,1,4,2291,5,4,5,545,01 - Champions
14290,10,5,2315,5,4,5,545,01 - Champions
12749,3,5,4091,5,4,5,545,01 - Champions
14546,4,5,2574,5,4,5,545,01 - Champions
14146,8,5,4191,5,4,5,545,01 - Champions
13297,7,4,2090,5,4,5,545,01 - Champions
12782,4,5,2331,5,4,5,545,01 - Champions
14554,9,4,2279,5,4,5,545,01 - Champions
12913,4,5,2484,5,4,5,545,01 - Champions
12668,11,4,3807,5,4,5,545,01 - Champions
14251,1,5,2880,5,4,5,545,01 - Champions
15394,9,4,2184,5,4,5,545,01 - Champions
14121,3,4,2780,5,4,5,545,01 - Champions
13680,0,4,3719,5,4,5,545,01 - Champions
17131,4,5,2463,5,4,5,545,01 - Champions
13507,2,4,2479,5,4,5,545,01 - Champions
12700,7,4,4940,5,4,5,545,01 - Champions
15782,9,3,2615,5,4,5,545,01 - Champions
18145,12,4,2862,5,4,5,545,01 - Champions
12714,8,5,4709,5,4,5,545,01 - Champions
13658,9,5,2639,5,4,5,545,01 - Champions
13883,10,5,2674,5,4,5,545,01 - Champions
14005,9,5,2875,5,4,5,545,01 - Champions
17593,3,5,3924,5,4,5,545,01 - Champions
12518,0,5,2057,5,4,5,545,01 - Champions
12670,9,5,2996,5,4,5,545,01 - Champions
14440,7,5,2358,5,4,5,545,01 - Champions
13362,8,4,3091,5,4,5,545,01 - Champions
16379,3,4,2157,5,4,5,545,01 - Champions
15484,0,4,3590,5,4,5,545,01 - Champions
15113,9,3,3509,5,4,5,545,01 - Champions
17768,7,3,2082,5,4,5,545,01 - Champions
12429,8,4,3750,5,4,5,545,01 - Champions
16440,7,5,3641,5,4,5,545,01 - Champions
12451,10,5,9036,5,4,5,545,01 - Champions
13471,0,4,2502,5,4,5,545,01 - Champions
13115,11,4,2295,5,4,5,545,01 - Champions
16938,8,4,2712,5,4,5,545,01 - Champions
12906,11,5,2920,5,4,5,545,01 - Champions
17350,7,4,1281,5,4,4,544,01 - Champions
14621,0,5,1788,5,4,4,544,01 - Champions
14113,3,4,1840,5,4,4,544,01 - Champions
17405,0,3,1031,5,4,4,544,01 - Champions
14608,3,4,1785,5,4,4,544,01 - Champions
13211,9,3,1095,5,4,4,544,01 - Champions
12364,7,4,1313,5,4,4,544,01 - Champions
14963,9,5,1472,5,4,4,544,01 - Champions
15145,3,4,1195,5,4,4,544,01 - Champions
15073,9,3,1043,5,4,4,544,01 - Champions
16295,9,4,1329,5,4,4,544,01 - Champions
14511,10,5,1315,5,4,4,544,01 - Champions
13510,0,4,1792,5,4,4,544,01 - Champions
15156,0,3,961,5,4,4,544,01 - Champions
15434,7,5,1041,5,4,4,544,01 - Champions
13647,9,4,1648,5,4,4,544,01 - Champions
15500,7,4,1132,5,4,4,544,01 - Champions
13064,12,4,1106,5,4,4,544,01 - Champions
15898,0,5,1384,5,4,4,544,01 - Champions
16169,7,4,1823,5,4,4,544,01 - Champions
13860,0,5,1246,5,4,4,544,01 - Champions
14441,0,4,1713,5,4,4,544,01 - Champions
16833,0,4,1107,5,4,4,544,01 - Champions
14759,4,3,1626,5,4,4,544,01 - Champions
14655,7,4,1932,5,4,4,544,01 - Champions
16358,0,4,2028,5,4,4,544,01 - Champions
14698,1,5,1217,5,4,4,544,01 - Champions
15747,12,3,947,5,4,4,544,01 - Champions
15197,10,3,1080,5,4,4,544,01 - Champions
14897,7,4,1366,5,4,4,544,01 - Champions
17827,4,5,1987,5,4,4,544,01 - Champions
14859,12,4,1354,5,4,4,544,01 - Champions
15701,1,4,1529,5,4,4,544,01 - Champions
17856,1,4,1418,5,4,4,544,01 - Champions
15237,1,4,1412,5,4,4,544,01 - Champions
15712,8,5,1072,5,4,4,544,01 - Champions
17754,0,5,1665,5,4,4,544,01 - Champions
17019,10,4,1258,5,4,4,544,01 - Champions
14102,4,5,1106,5,4,4,544,01 - Champions
14931,4,5,1258,5,4,4,544,01 - Champions
16682,4,5,1028,5,4,4,544,01 - Champions
15392,4,4,1536,5,4,4,544,01 - Champions
13956,4,5,1019,5,4,4,544,01 - Champions
14649,4,4,1403,5,4,4,544,01 - Champions
16094,11,4,1078,5,4,4,544,01 - Champions
17554,0,5,1952,5,4,4,544,01 - Champions
13521,0,3,1072,5,4,4,544,01 - Champions
14129,1,5,1124,5,4,4,544,01 - Champions
13495,7,5,2045,5,4,4,544,01 - Champions
14540,9,3,953,5,4,4,544,01 - Champions
13159,8,4,1429,5,4,4,544,01 - Champions
17526,4,4,1196,5,4,4,544,01 - Champions
15172,8,5,1624,5,4,4,544,01 - Champions
12724,4,4,1031,5,4,4,544,01 - Champions
14719,1,5,1582,5,4,4,544,01 - Champions
17522,1,5,1071,5,4,4,544,01 - Champions
12381,4,5,1845,5,4,4,544,01 - Champions
14673,2,5,1736,5,4,4,544,01 - Champions
14075,4,3,942,5,4,4,544,01 - Champions
13026,0,5,975,5,4,4,544,01 - Champions
16539,2,4,1389,5,4,4,544,01 - Champions
14293,2,4,1047,5,4,4,544,01 - Champions
16283,5,5,1571,5,4,4,544,01 - Champions
16992,10,5,1614,5,4,4,544,01 - Champions
16688,0,4,1261,5,4,4,544,01 - Champions
12952,5,4,1388,5,4,4,544,01 - Champions
12951,8,6,1064,5,4,4,544,01 - Champions
14583,5,5,987,5,4,4,544,01 - Champions
16496,8,3,1600,5,4,4,544,01 - Champions
14321,10,5,1531,5,4,4,544,01 - Champions
13808,5,5,1748,5,4,4,544,01 - Champions
12912,2,5,1662,5,4,4,544,01 - Champions
16201,2,4,1863,5,4,4,544,01 - Champions
14824,9,4,1128,5,4,4,544,01 - Champions
15136,2,4,1287,5,4,4,544,01 - Champions
13196,10,4,1798,5,4,4,544,01 - Champions
15380,8,5,1690,5,4,4,544,01 - Champions
14216,2,4,1839,5,4,4,544,01 - Champions
13882,2,5,1191,5,4,4,544,01 - Champions
13309,6,5,1457,5,4,4,544,01 - Champions
16062,9,4,1154,5,4,4,544,01 - Champions
16711,2,5,1651,5,4,4,544,01 - Champions
